iter	RMSE
352	36.46606075
353	36.42842877
354	36.35572775
355	36.31850825
356	36.24592113
357	36.14485208
358	36.09387482
359	36.04409239
360	36.0094383
361	35.92395816
362	35.88914944
363	35.85809835
364	35.82946619
365	35.69428584
366	35.61001042
367	35.51407216
368	35.43171865
369	35.40115959
370	35.37272159
371	35.32027549
372	35.21314967
373	35.14315675
374	35.09541322
375	35.06547047
376	35.03638438
377	34.941921
378	34.90990803
379	34.88156986
380	34.7950294
381	34.76295336
382	34.69291457
383	34.64671532
384	34.59813185
385	34.52925158
386	34.49817085
387	34.45397208
388	34.42294035
389	34.33289082
390	34.24176108
391	34.21371417
392	34.10672888
393	34.01728276
394	33.98465939
395	33.87331267
396	33.82977755
397	33.79778453
398	33.75543516
399	33.66321292
400	33.61061657
401	33.52965128
402	33.44676
403	33.41681733
404	33.39003512
405	33.36367366
406	33.2731887
407	33.22999661
408	33.13966903
409	33.07280803
410	33.042149
411	33.01622963
412	32.94931819
413	32.88007731
414	32.80485981
415	32.72939467
416	32.64787314
417	32.59553741
418	32.52110219
419	32.3946
420	32.36865604
421	32.28856604
422	32.26301665
423	32.23091083
424	32.15602867
425	32.11747088
426	32.08991748
427	32.014214
428	31.97405801
429	31.95103304
430	31.92228887
431	31.88030168
432	31.85354705
433	31.8175918
434	31.73979687
435	31.6732116
436	31.62701774
437	31.60305705
438	31.55806226
439	31.49926557
440	31.47173927
441	31.42293676
442	31.33901272
443	31.28382732
444	31.21811958
445	31.19453806
446	31.16016513
447	31.11567791
448	31.02722572
449	31.00190844
450	30.97693199
451	30.90673469
452	30.88146963
453	30.84003819
454	30.77748178
455	30.72198265
456	30.69573549
457	30.62082077
458	30.59670013
459	30.57459133
460	30.53754909
461	30.46598024
462	30.44042938
463	30.37808524
464	30.35279318
465	30.32776074
466	30.25926719
467	30.22742416
468	30.15655474
469	30.11284914
470	30.0412723
471	29.99673634
472	29.95353571
473	29.93201351
474	29.90871022
475	29.85368169
476	29.81822564
477	29.79724375
478	29.74476351
479	29.67725328
480	29.60121245
481	29.57675641
482	29.55078219
483	29.51199716
484	29.4388147
485	29.40006395
486	29.37725777
487	29.29499015
488	29.2601504
489	29.23161038
490	29.18952381
491	29.16561161
492	29.14534634
493	29.08823165
494	29.03004209
495	29.00776199
496	28.98785076
497	28.91878411
498	28.87728608
499	28.85400439
500	28.82100732
501	28.76742335
502	28.71178095
503	28.66455951
504	28.64143225
505	28.61857538
506	28.55317017
507	28.53460113
508	28.48080318
509	28.45834257
510	28.4276635
511	28.40754284
512	28.38519039
513	28.34129978
514	28.31258852
515	28.24267156
516	28.22036546
517	28.16800009
518	28.14831578
519	28.12177684
520	28.09012835
521	28.05492578
522	28.00472948
523	27.98600359
524	27.95376609
525	27.90636175
526	27.8745862
527	27.81851858
528	27.79529942
529	27.75246662
530	27.70248024
531	27.6810559
532	27.66000679
533	27.64098903
534	27.5940599
535	27.5588667
536	27.49828352
537	27.48089397
538	27.46209487
539	27.41958801
540	27.40181254
541	27.38160553
542	27.35222034
543	27.31885908
544	27.27414442
545	27.22693059
546	27.19820788
547	27.17821387
548	27.1590225
549	27.1121875
550	27.09462063
551	27.06128898
552	27.04189553
553	26.99976281
554	26.9569416
555	26.93825919
556	26.91198851
557	26.8685175
558	26.81689107
559	26.7995781
560	26.78181456
561	26.76303297
562	26.72197618
563	26.6941721
564	26.64446653
565	26.62584492
566	26.59328314
567	26.53360286
568	26.49429275
569	26.44067686
570	26.42197063
571	26.40406222
572	26.34786291
573	26.32958781
574	26.3080864
575	26.24813928
576	26.23006627
577	26.20480672
578	26.18002487
579	26.16220149
580	26.14457964
581	26.05636643
582	26.01207243
583	25.96842871
584	25.92543828
585	25.87830594
586	25.86076865
587	25.84391713
588	25.82681062
589	25.8105406
590	25.78061081
591	25.76433877
592	25.74782598
593	25.72352936
594	25.68956757
595	25.67318794
596	25.65699055
597	25.64155446
598	25.6112796
599	25.57643146
600	25.56090575
601	25.52794367
602	25.48443452
603	25.45353051
604	25.43025326
605	25.41485733
606	25.39990901
607	25.38484311
608	25.3400259
609	25.32460339
610	25.27595226
611	25.25333128
612	25.20809591
613	25.16575372
614	25.15085887
615	25.13613115
616	25.12153517
617	25.10662244
618	25.06097347
619	25.01572655
620	25.00132306
621	24.97828292
622	24.96356515
623	24.91890651
624	24.88273122
625	24.84190941
626	24.81778058
627	24.78935761
628	24.7505081
629	24.722653
630	24.68518788
631	24.64130984
632	24.60429243
633	24.569683
634	24.55561262
635	24.54056091
636	24.5268403
637	24.51289422
638	24.46678841
639	24.42500796
640	24.36820253
641	24.34423139
642	24.32890935
643	24.30668779
644	24.26293507
645	24.2477415
646	24.23269596
647	24.21780187
648	24.20353463
649	24.1902053
650	24.16689117
651	24.13088736
652	24.09634974
653	24.08254894
654	24.04922733
655	24.02851548
656	24.00783814
657	23.97282138
658	23.94587659
659	23.93273053
660	23.91696175
661	23.90429209
662	23.88186092
663	23.86894474
664	23.82912937
665	23.78701363
666	23.77416389
667	23.74294907
668	23.72862981
669	23.70631464
670	23.69368195
671	23.66707884
672	23.64526366
673	23.61425873
674	23.55210172
675	23.53895324
676	23.4983724
677	23.47067733
678	23.45023348
679	23.41381505
680	23.39422822
681	23.38118115
682	23.3682912
683	23.33829563
684	23.31089139
685	23.24860213
686	23.22740402
687	23.21391635
688	23.20008087
689	23.16491831
690	23.15280183
691	23.13964224
692	23.11869517
693	23.10710294
694	23.07742178
695	23.06442132
696	23.02817619
697	23.01333639
698	22.97199818
699	22.93292527
700	22.92114299
701	22.90985272
702	22.89689885
703	22.87594048
704	22.84886109
705	22.83732087
706	22.82419098
707	22.8111572
708	22.77405422
709	22.76106612
710	22.73094632
711	22.70573835
712	22.6931367
713	22.67273435
714	22.65464487
715	22.62200373
716	22.61117471
717	22.59832773
718	22.58630097
719	22.54883555
720	22.51253352
721	22.47876433
722	22.46594398
723	22.44288377
724	22.4312535
725	22.41863044
726	22.39116273
727	22.36738674
728	22.34766078
729	22.33382022
730	22.32275624
731	22.31146574
732	22.28383432
733	22.25932243
734	22.23921371
735	22.21189889
736	22.19318265
737	22.18081382
738	22.16432388
739	22.15313929
740	22.12993239
741	22.10246197
742	22.0902104
743	22.05384403
744	22.01976569
745	22.00802721
746	21.99586292
747	21.95846379
748	21.93960705
749	21.92750398
750	21.90918929
751	21.88470202
752	21.8726329
753	21.86100366
754	21.83849405
755	21.81375958
756	21.80227849
757	21.79038713
758	21.77857771
759	21.76576163
760	21.74736568
761	21.68924698
762	21.65844803
763	21.62226034
764	21.6094881
765	21.59783604
766	21.57584824
767	21.55346187
768	21.51805612
769	21.50034609
770	21.48982325
771	21.47044678
772	21.45797927
773	21.42617642
774	21.40237343
775	21.37145112
776	21.34525583
777	21.31122009
778	21.2903044
779	21.27866313
780	21.26642521
781	21.24841848
782	21.23672775
783	21.2247355
784	21.21354509
785	21.20224537
786	21.16811183
787	21.15686923
788	21.09303718
789	21.08170278
790	21.07007434
791	21.03871193
792	21.00769966
793	20.99617629
794	20.97862317
795	20.96757937
796	20.94255333
797	20.92528906
798	20.91395279
799	20.89051012
800	20.8690839
801	20.85847058
802	20.82433034
803	20.81336372
804	20.80279885
805	20.78567387
806	20.74890136
807	20.73801867
808	20.7272132
809	20.71206747
810	20.68103387
811	20.65383243
812	20.64281636
813	20.61318283
814	20.56236973
815	20.54680995
816	20.52985665
817	20.5064158
818	20.47764774
819	20.45963662
820	20.44900285
821	20.43815228
822	20.41603608
823	20.3847391
824	20.3745506
825	20.35817734
826	20.3424099
827	20.31419591
828	20.2895609
829	20.27882916
830	20.26078263
831	20.23308958
832	20.22243903
833	20.1907928
834	20.18023377
835	20.17013312
836	20.14774693
837	20.1377099
838	20.12138352
839	20.09482958
840	20.07265679
841	20.05627497
842	20.03438162
843	20.00718901
844	19.99745578
845	19.98719599
846	19.94824329
847	19.93366117
848	19.92380963
849	19.8902094
850	19.88042993
851	19.86516737
852	19.85512669
853	19.83202304
854	19.82240298
855	19.80397085
856	19.78836901
857	19.77882432
858	19.75522391
859	19.74267834
860	19.73321608
861	19.7242146
862	19.71531096
863	19.70600486
864	19.69675628
865	19.67158265
866	19.66125137
867	19.65349588
868	19.6365832
869	19.62708683
870	19.60555865
871	19.59163597
872	19.57609968
873	19.55827771
874	19.5492263
875	19.52741815
876	19.51441943
877	19.50500986
878	19.47643795
879	19.46630921
880	19.45704339
881	19.43585129
882	19.42624895
883	19.40709187
884	19.38618235
885	19.37100207
886	19.35425081
887	19.34538296
888	19.33010624
889	19.32097282
890	19.29512835
891	19.27311151
892	19.23971353
893	19.22396428
894	19.20805694
895	19.1984836
896	19.18348526
897	19.15448577
898	19.14398681
899	19.12053782
900	19.1014741
901	19.07698776
902	19.06389933
903	19.05469921
904	19.04600122
905	19.02187782
906	19.00730464
907	18.987027
908	18.97789556
909	18.96480607
910	18.95571667
911	18.93634474
912	18.91274529
913	18.88355377
914	18.87419988
915	18.86664907
916	18.84798647
917	18.8188522
918	18.79930917
919	18.79075774
920	18.777709
921	18.75799208
922	18.73413022
923	18.72513287
924	18.7057659
925	18.69400084
926	18.67481958
927	18.66198912
928	18.64777242
929	18.63494678
930	18.6261596
931	18.61723448
932	18.58499974
933	18.57583369
934	18.56701674
935	18.55874674
936	18.54584074
937	18.52548482
938	18.51158011
939	18.50354678
940	18.49506639
941	18.46995026
942	18.45149204
943	18.43908122
944	18.43036379
945	18.42144509
946	18.40078839
947	18.38690809
948	18.33790177
949	18.32926335
950	18.32120832
951	18.29891229
952	18.27354765
953	18.25692804
954	18.22964323
955	18.21585139
956	18.19738007
957	18.18377897
958	18.17568704
959	18.1669029
960	18.15948754
961	18.13597747
962	18.11184321
963	18.10336149
964	18.08411083
965	18.07620148
966	18.06336759
967	18.04376949
968	18.0304961
969	18.02281462
970	18.00459658
971	17.99150944
972	17.96747186
973	17.9521393
974	17.94370352
975	17.92692797
976	17.90567622
977	17.89886627
978	17.87678547
979	17.85332427
980	17.83681202
981	17.82841617
982	17.81247818
983	17.78672873
984	17.77345802
985	17.76566346
986	17.75708789
987	17.74951301
988	17.73454892
989	17.72704423
990	17.70627601
991	17.69866017
992	17.69049618
993	17.6829607
994	17.67084649
995	17.65944475
996	17.65204638
997	17.64459037
998	17.62743013
999	17.61468889
