iter	RMSE
582	12.63618619
583	12.62469186
584	12.61415999
585	12.59757024
586	12.57226773
587	12.55415235
588	12.51348812
589	12.50189581
590	12.49052612
591	12.46782197
592	12.45624682
593	12.42101637
594	12.40965645
595	12.39208483
596	12.37476072
597	12.35533608
598	12.34412195
599	12.33282463
600	12.32159431
601	12.31046411
602	12.2885718
603	12.27740816
604	12.23277559
605	12.22183549
606	12.18865482
607	12.17136912
608	12.15413051
609	12.13118961
610	12.12029254
611	12.10932458
612	12.08809897
613	12.07727213
614	12.06655878
615	12.0558492
616	12.04503914
617	12.03448332
618	11.99628918
619	11.98001842
620	11.95613316
621	11.94566117
622	11.93517634
623	11.91391899
624	11.87475233
625	11.83778875
626	11.82141404
627	11.81091532
628	11.80043205
629	11.79005261
630	11.7675615
631	11.75703723
632	11.73276817
633	11.709981
634	11.68815627
635	11.67226464
636	11.62085877
637	11.61113724
638	11.58553127
639	11.56632234
640	11.55608935
641	11.54052026
642	11.53119521
643	11.51534886
644	11.50528474
645	11.49527152
646	11.48529568
647	11.45308504
648	11.43415014
649	11.42404922
650	11.41449555
651	11.40445249
652	11.38969885
653	11.36363585
654	11.35388737
655	11.33778798
656	11.32291149
657	11.31294916
658	11.30318024
659	11.29353549
660	11.27884123
661	11.26919843
662	11.24781728
663	11.23827794
664	11.22879868
665	11.21939981
666	11.21005702
667	11.18674649
668	11.15648154
669	11.14656373
670	11.13616698
671	11.12768593
672	11.1132606
673	11.10403767
674	11.09487213
675	11.08573993
676	11.06138696
677	11.04729536
678	11.03330018
679	11.02388745
680	11.01477824
681	10.99935413
682	10.99022377
683	10.98121729
684	10.9721841
685	10.95748288
686	10.94364087
687	10.91679438
688	10.90784214
689	10.88826504
690	10.8719552
691	10.86305371
692	10.85201537
693	10.84285097
694	10.83407768
695	10.82526902
696	10.81183942
697	10.78013055
698	10.77139826
699	10.76263043
700	10.75392391
701	10.7225756
702	10.71017804
703	10.69331171
704	10.67689603
705	10.65998279
706	10.64017247
707	10.63140295
708	10.60524963
709	10.59665015
710	10.57693325
711	10.56805087
712	10.56022002
713	10.52995549
714	10.52133833
715	10.50833337
716	10.48846543
717	10.47102123
718	10.45485721
719	10.44175106
720	10.43242899
721	10.42380197
722	10.41604584
723	10.39522134
724	10.37018503
725	10.36151577
726	10.3531718
727	10.34030386
728	10.33199562
729	10.31347135
730	10.28931834
731	10.28163047
732	10.26182476
733	10.25135642
734	10.24364213
735	10.21722384
736	10.20480723
737	10.196522
738	10.18826081
739	10.16182352
740	10.15343762
741	10.14525657
742	10.12505378
743	10.10905099
744	10.10069851
745	10.0924119
746	10.0829323
747	10.07519536
748	10.06714646
749	10.05915572
750	10.05122299
751	10.04396606
752	10.02890981
753	10.02100231
754	10.00854133
755	9.961416644
756	9.943922628
757	9.936029554
758	9.922250142
759	9.914348014
760	9.906556256
761	9.899334471
762	9.891593232
763	9.884274706
764	9.865734359
765	9.853842447
766	9.846145665
767	9.838499425
768	9.822855119
769	9.799073331
770	9.786760691
771	9.779111071
772	9.772154145
773	9.756995069
774	9.728861393
775	9.715801735
776	9.708204383
777	9.694118011
778	9.686326891
779	9.672251763
780	9.654600927
781	9.647800518
782	9.624033578
783	9.616431777
784	9.605179231
785	9.593848901
786	9.586328619
787	9.573232449
788	9.565743563
789	9.543992887
790	9.525190102
791	9.517073505
792	9.503537798
793	9.492117168
794	9.484647186
795	9.476608977
796	9.469837331
797	9.44466275
798	9.43708064
799	9.429802338
800	9.422509902
801	9.409816587
802	9.402575171
803	9.39533494
804	9.388123248
805	9.3809814
806	9.359409486
807	9.345057839
808	9.333765786
809	9.326610718
810	9.316123734
811	9.308804856
812	9.301746753
813	9.29453491
814	9.287518805
815	9.274049933
816	9.267071237
817	9.248483013
818	9.24268897
819	9.232036322
820	9.221461701
821	9.207295603
822	9.174583838
823	9.163617563
824	9.148337047
825	9.140813793
826	9.1337939
827	9.122642162
828	9.1156411
829	9.108650212
830	9.102036659
831	9.095210793
832	9.082484196
833	9.075656414
834	9.064355518
835	9.057393032
836	9.050644126
837	9.029997426
838	9.018046945
839	9.011299855
840	9.005139846
841	8.994114947
842	8.982622122
843	8.976524901
844	8.963654067
845	8.956976748
846	8.935933214
847	8.929224027
848	8.909423923
849	8.902391149
850	8.888973517
851	8.880220738
852	8.873556845
853	8.863756171
854	8.857163145
855	8.850668912
856	8.83663677
857	8.830097172
858	8.823395714
859	8.816883146
860	8.808145619
861	8.801642995
862	8.787788064
863	8.778341727
864	8.771690818
865	8.758315641
866	8.751905077
867	8.74148528
868	8.73497532
869	8.726689058
870	8.687604172
871	8.672515103
872	8.666070877
873	8.657534548
874	8.65108688
875	8.640870149
876	8.630746568
877	8.624365065
878	8.614773038
879	8.60811836
880	8.601311528
881	8.583126973
882	8.577443599
883	8.571171655
884	8.562093552
885	8.55590888
886	8.543727564
887	8.53755122
888	8.514642788
889	8.50418325
890	8.496609478
891	8.482472564
892	8.476108576
893	8.469605006
894	8.463464812
895	8.457372723
896	8.449259594
897	8.43963459
898	8.433589232
899	8.427540813
900	8.42153349
901	8.409402469
902	8.400592013
903	8.389918736
904	8.380008444
905	8.372702858
906	8.36672227
907	8.35807302
908	8.348080075
909	8.342701072
910	8.325955392
911	8.319973275
912	8.303803899
913	8.287112225
914	8.278325903
915	8.272267137
916	8.266779562
917	8.260857663
918	8.251301308
919	8.214531432
920	8.204648544
921	8.196715993
922	8.170357534
923	8.164368001
924	8.158002602
925	8.149874719
926	8.143881714
927	8.138038301
928	8.132236314
929	8.124744189
930	8.11422263
931	8.104608287
932	8.098669607
933	8.092927044
934	8.087088228
935	8.060737141
936	8.050352406
937	8.036754863
938	8.028106757
939	8.021106152
940	8.002977095
941	7.99724804
942	7.991571643
943	7.971249341
944	7.957073939
945	7.951405352
946	7.937573008
947	7.919378731
948	7.913718445
949	7.895250185
950	7.889599967
951	7.883704176
952	7.874293207
953	7.859566706
954	7.851739406
955	7.846763179
956	7.841123987
957	7.825468563
958	7.817163573
959	7.804173541
960	7.791890811
961	7.77963642
962	7.767115611
963	7.761801457
964	7.75612976
965	7.747132858
966	7.742990212
967	7.725027369
968	7.719481633
969	7.71474743
970	7.694000201
971	7.688469349
972	7.682988329
973	7.676687827
974	7.666410888
975	7.660046247
976	7.654610394
977	7.649194581
978	7.643748582
979	7.638415468
980	7.632819072
981	7.62507932
982	7.619766726
983	7.612023136
984	7.604825185
985	7.596538326
986	7.587040895
987	7.581670901
988	7.567666904
989	7.559709328
990	7.554419207
991	7.544819077
992	7.538622445
993	7.527788805
994	7.514288335
995	7.507755412
996	7.502487339
997	7.497236186
998	7.4918834
999	7.484665647
